"year","cgHeadId","cgPlaId","startDateEarly","startDateLate","endDateEarly","endDateLate","note"
2007,2007000896,2171,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000897,2171,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007000900,2173,"2007-07-01","2007-07-02","2007-07-11","2007-07-12",
2007,2007000902,2174,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007000901,2174,"2007-07-01","2007-07-02","2007-07-15","2007-07-16",
2007,2007000910,2176,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007000911,2177,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000905,2175,"2007-06-24","2007-06-24","2007-07-07","2007-07-08",
2007,2007000912,2179,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000914,2180,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000959,2188,"2007-07-01","2007-07-02","2007-07-15","2007-07-16",
2007,2007000958,2187,"2007-06-23","2007-06-23","2007-07-01","2007-07-02",
2007,2007000962,2192,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000964,2193,"2007-06-24","2007-06-24","2007-07-07","2007-07-08",
2007,2007000965,2193,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000967,2193,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000970,2197,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000972,2199,"2007-06-24","2007-06-24","2007-07-09","2007-07-10",
2007,2007000616,2080,"2007-06-23","2007-06-23","2007-07-07","2007-07-08",
2007,2007000615,2080,"2007-06-22","2007-06-22","2007-07-03","2007-07-04",
2007,2007000618,2085,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007000617,2085,"2007-06-24","2007-06-24","2007-07-07","2007-07-08",
2007,2007000619,2085,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007000621,2086,"2007-06-25","2007-06-25","2007-07-09","2007-07-10",
2007,2007000622,2092,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000626,2098,"2007-06-22","2007-06-22","2007-07-03","2007-07-04",
2007,2007000629,2103,"2007-06-22","2007-06-22","2007-07-05","2007-07-06",
2007,2007000631,2105,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000630,2105,"2007-07-05","2007-07-06","2007-07-19","2007-07-20",
2007,2007000634,2106,"2007-06-25","2007-06-25","2007-07-03","2007-07-04",
2007,2007000632,2106,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000633,2106,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000952,2109,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000953,2109,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000638,2107,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000636,2107,"2007-07-03","2007-07-04","2007-07-15","2007-07-16",
2007,2007000954,2113,"2007-06-22","2007-06-22","2007-07-07","2007-07-08",
2007,2007000957,2117,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007000956,2116,"2007-06-25","2007-06-25","2007-07-11","2007-07-12",
2007,2007000960,2127,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001015,2233,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",
2007,2007001020,2239,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",
2007,2007001027,2240,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",
2007,2007001129,2244,"2007-06-23","2007-06-23","2007-07-03","2007-07-04",
2007,2007001130,2246,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007001132,2250,"2007-06-25","2007-06-25","2007-07-03","2007-07-04",
2007,2007001133,2251,"2007-06-22","2007-06-22","2007-07-03","2007-07-04",
2007,2007001134,2253,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001135,2253,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",
2007,2007001136,2262,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007001141,2266,"2007-06-28","2007-06-29","2007-07-05","2007-07-06",
2007,2007001142,2269,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007000017,4106,"2007-07-03","2007-07-04","2007-07-17","2007-07-18",
2007,2007000909,2367,"2007-06-24","2007-06-24","2007-07-09","2007-07-10",
2007,2007000988,2395,"2007-06-24","2007-06-24","2007-07-07","2007-07-08",
2007,2007000985,2394,"2007-07-01","2007-07-02","2007-07-15","2007-07-16",
2007,2007000992,2397,"2007-06-21","2007-06-21","2007-07-05","2007-07-06",
2007,2007001000,2400,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001010,2404,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007001017,2407,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001030,2413,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001029,2413,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007001031,2413,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001033,2414,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001032,2414,"2007-06-25","2007-06-25","2007-07-11","2007-07-12",
2007,2007001036,2417,"2007-07-01","2007-07-02","2007-07-09","2007-07-10",
2007,2007001041,2420,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000969,2302,"2007-06-22","2007-06-22","2007-07-01","2007-07-02",
2007,2007000977,2306,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000976,2305,"2007-06-20","2007-06-20","2007-07-01","2007-07-02",
2007,2007000974,2305,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000981,2316,"2007-06-22","2007-06-22","2007-07-05","2007-07-06",
2007,2007000982,2319,"2007-06-22","2007-06-22","2007-07-03","2007-07-04",
2007,2007000986,2321,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000984,2320,"2007-06-25","2007-06-25","2007-07-09","2007-07-10",
2007,2007000991,2324,"2007-06-26","2007-06-27","2007-07-05","2007-07-06",
2007,2007000993,2324,"2007-07-05","2007-07-06","2007-07-21","2007-07-22",
2007,2007000994,2324,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000999,2328,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000997,2328,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001003,2330,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001001,2330,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001004,2331,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001007,2332,"2007-06-26","2007-06-27","2007-07-17","2007-07-18",
2007,2007001006,2332,"2007-06-26","2007-06-27","2007-07-15","2007-07-16",
2007,2007001016,2340,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001014,2338,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001012,2338,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007001018,2343,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007001019,2343,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007001023,2346,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001024,2346,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001021,2346,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001028,2349,"2007-06-25","2007-06-25","2007-07-11","2007-07-12",
2007,2007000007,4155,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000837,2428,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",
2007,2007000890,2436,"2007-07-01","2007-07-02","2007-07-13","2007-07-14",
2007,2007000893,2452,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007000898,2454,"2007-06-25","2007-06-25","2007-07-03","2007-07-04",
2007,2007000903,2460,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000908,2461,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007000906,2461,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007000907,2461,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000915,2466,"2007-06-24","2007-06-24","2007-07-03","2007-07-04",
2007,2007000913,2466,"2007-06-24","2007-06-24","2007-07-03","2007-07-04",
2007,2007000951,2469,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000949,2468,"2007-07-17","2007-07-18","2007-07-27","2007-07-28",
2007,2007000955,2474,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000963,2484,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007000973,2487,"2007-06-22","2007-06-22","2007-07-07","2007-07-08",
2007,2007000975,2487,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000968,2486,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000980,2489,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007000983,2494,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000990,2497,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000002,9152,"2007-07-03","2007-07-04","2007-07-21","2007-07-22",
2007,2007000003,9161,"2007-07-05","2007-07-06","2007-07-23","2007-07-24",
2007,2007000018,4237,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001043,2539,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007001022,2691,"2007-07-05","2007-07-06","2007-07-19","2007-07-20",
2007,2007001060,2502,"2007-07-01","2007-07-02","2007-07-19","2007-07-20",
2007,2007001088,2578,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001089,2578,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007001025,2692,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001091,2580,"2007-07-01","2007-07-02","2007-07-15","2007-07-16",
2007,2007000923,2733,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001058,2847,"2007-07-05","2007-07-06","2007-07-21","2007-07-22",
2007,2007000921,2732,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000931,2883,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007000932,2883,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007001035,2697,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001047,2546,"2007-07-11","2007-07-12","2007-07-27","2007-07-28",
2007,2007001048,2546,"2007-07-03","2007-07-04","2007-07-17","2007-07-18",
2007,2007001063,2508,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001034,2696,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007000925,2734,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",
2007,2007001092,2624,"2007-06-26","2007-06-27","2007-07-05","2007-07-06",
2007,2007001037,2700,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007001038,2700,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007001040,2700,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001059,2776,"2007-07-03","2007-07-04","2007-07-19","2007-07-20",
2007,2007000933,2890,"2007-07-01","2007-07-02","2007-07-17","2007-07-18",
2007,2007001093,2625,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007001042,2701,"2007-06-24","2007-06-24","2007-07-07","2007-07-08",
2007,2007000934,2891,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001069,2513,"2007-06-25","2007-06-25","2007-07-11","2007-07-12",
2007,2007001098,2589,"2007-07-05","2007-07-06","2007-07-19","2007-07-20",
2007,2007001094,2627,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001062,2779,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007000936,2893,"2007-07-01","2007-07-02","2007-07-17","2007-07-18",
2007,2007000935,2893,"2007-07-01","2007-07-02","2007-07-17","2007-07-18",
2007,2007001099,2590,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007001100,2590,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001065,2780,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000926,2742,"2007-07-01","2007-07-02","2007-07-13","2007-07-14",
2007,2007001067,2856,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001070,2856,"2007-07-23","2007-07-24","2007-08-06","2007-08-07",
2007,2007001071,2856,"2007-07-23","2007-07-24","2007-08-02","2007-08-03",
2007,2007001068,2856,"2007-07-19","2007-07-20","2007-07-31","2007-08-01",
2007,2007001057,2668,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001097,2630,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007000937,2896,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007000938,2897,"2007-06-23","2007-06-23","2007-07-05","2007-07-06",
2007,2007001096,2629,"2007-07-01","2007-07-02","2007-07-17","2007-07-18",
2007,2007001054,2557,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001055,2557,"2007-06-26","2007-06-27","2007-07-15","2007-07-16",
2007,2007001046,2709,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000947,2899,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000946,2899,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007000948,2899,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007000945,2899,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007000944,2899,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001074,2520,"2007-06-28","2007-06-29","2007-07-21","2007-07-22",
2007,2007001049,2710,"2007-06-24","2007-06-24","2007-07-05","2007-07-06",
2007,2007001082,2824,"2007-06-26","2007-06-27","2007-07-11","2007-07-12",
2007,2007001045,2708,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000928,2746,"2007-07-01","2007-07-02","2007-07-11","2007-07-12",
2007,2007000943,2898,"2007-06-28","2007-06-29","2007-07-19","2007-07-20",
2007,2007000941,2898,"2007-06-26","2007-06-27","2007-07-17","2007-07-18",
2007,2007000942,2898,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001077,2860,"2007-06-25","2007-06-25","2007-07-05","2007-07-06",
2007,2007001079,2860,"2007-06-28","2007-06-29","2007-07-07","2007-07-08",
2007,2007001076,2860,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007001126,2902,"2007-06-25","2007-06-25","2007-07-07","2007-07-08",
2007,2007001127,2903,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007001080,2787,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007000929,2749,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001083,2825,"2007-07-13","2007-07-14","2007-07-13","2007-07-14",
2007,2007001125,2901,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007001101,2639,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007000930,2754,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007001050,2714,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001112,2904,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001103,2642,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001115,2908,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001114,2908,"2007-06-28","2007-06-29","2007-07-09","2007-07-10",
2007,2007001081,2529,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001117,2909,"2007-06-23","2007-06-23","2007-07-09","2007-07-10",
2007,2007001119,2909,"2007-06-24","2007-06-24","2007-07-09","2007-07-10",
2007,2007001102,2641,"2007-06-28","2007-06-29","2007-07-13","2007-07-14",
2007,2007001086,2793,"2007-06-28","2007-06-29","2007-07-17","2007-07-18",
2007,2007001085,2831,"2007-06-26","2007-06-27","2007-07-07","2007-07-08",
2007,2007001109,2607,"2007-07-03","2007-07-04","2007-07-19","2007-07-20",
2007,2007001106,2646,"2007-07-05","2007-07-06","2007-07-15","2007-07-16",
2007,2007001105,2606,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001107,2606,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2007,2007001121,2910,"2007-06-28","2007-06-29","2007-07-23","2007-07-24",
2007,2007001053,2724,"2007-07-01","2007-07-02","2007-07-19","2007-07-20",
2007,2007001108,2649,"2007-06-26","2007-06-27","2007-07-13","2007-07-14",
2007,2007001111,2613,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001123,2879,"2007-07-01","2007-07-02","2007-07-19","2007-07-20",
2007,2007001084,2536,"2007-07-05","2007-07-06","2007-07-19","2007-07-20",
2007,2007001095,2802,"2007-06-28","2007-06-29","2007-07-15","2007-07-16",
2007,2007001118,2878,"2007-06-26","2007-06-27","2007-07-09","2007-07-10",
2007,2007001120,2878,"2007-06-28","2007-06-29","2007-07-11","2007-07-12",
2012,2012000002,2513,"2012-07-01","2012-07-01","2012-07-15","2012-07-15",
2012,2012000003,2517,"2012-07-04","2012-07-04","2012-07-16","2012-07-16",
2012,2012000005,2518,"2012-07-01","2012-07-01","2012-07-10","2012-07-10",
2012,2012000009,2552,"2012-07-01","2012-07-01","2012-07-12","2012-07-12",
2012,2012000010,2557,"2012-07-01","2012-07-01","2012-07-14","2012-07-14",
2012,2012000014,2586,"2012-07-01","2012-07-01","2012-07-11","2012-07-11",
2012,2012000019,2622,"2012-07-19","2012-07-19","2012-07-27","2012-07-27",
2012,2012000020,2623,"2012-07-04","2012-07-04","2012-07-20","2012-07-20",
2012,2012000021,2625,"2012-06-26","2012-06-26","2012-07-06","2012-07-06",
2012,2012000025,2649,"2012-07-06","2012-07-06","2012-07-17","2012-07-17",
2012,2012000026,2659,"2012-07-04","2012-07-04","2012-07-15","2012-07-15",
2012,2012000027,2659,"2012-07-13","2012-07-13","2012-07-22","2012-07-22",
2012,2012000031,2688,"2012-07-04","2012-07-04","2012-07-17","2012-07-17",
2012,2012000036,2693,"2012-06-29","2012-06-29","2012-07-08","2012-07-08",
2012,2012000038,2697,"2012-07-04","2012-07-04","2012-07-18","2012-07-18",
2012,2012000044,2727,"2012-06-29","2012-06-29","2012-07-11","2012-07-11",
2012,2012000045,2727,"2012-06-27","2012-06-27","2012-07-08","2012-07-08",
2012,2012000047,2729,"2012-07-20","2012-07-20","2012-07-31","2012-07-31",
2012,2012000048,2729,"2012-06-30","2012-06-30","2012-07-11","2012-07-11",
2012,2012000050,2734,"2012-07-04","2012-07-04","2012-07-17","2012-07-17",
2012,2012000051,2734,"2012-06-27","2012-06-27","2012-07-12","2012-07-12",
2012,2012000054,2735,"2012-06-27","2012-06-27","2012-07-08","2012-07-08",
2012,2012000057,2738,"2012-07-04","2012-07-04","2012-07-19","2012-07-19",
2012,2012000058,2739,"2012-07-02","2012-07-02","2012-07-04","2012-07-04",
2012,2012000059,2739,"2012-06-30","2012-06-30","2012-07-09","2012-07-09",
2012,2012000060,2739,"2012-07-01","2012-07-01","2012-07-12","2012-07-12",
2012,2012000062,2745,"2012-07-01","2012-07-01","2012-07-18","2012-07-18",
2012,2012000063,2745,"2012-06-29","2012-06-29","2012-07-12","2012-07-12",
2012,2012000064,2746,"2012-06-30","2012-06-30","2012-07-14","2012-07-14",
2012,2012000066,2751,"2012-06-24","2012-06-24","2012-07-08","2012-07-08",
2012,2012000067,2752,"2012-06-25","2012-06-25","2012-07-06","2012-07-06",
2012,2012000070,2754,"2012-07-10","2012-07-10","2012-07-21","2012-07-21",
2012,2012000071,2768,"2012-06-27","2012-06-27","2012-07-08","2012-07-08",
2012,2012000072,2780,"2012-07-02","2012-07-02","2012-07-14","2012-07-14",
2012,2012000073,2782,"2012-06-28","2012-06-28","2012-07-08","2012-07-08",
2012,2012000074,2782,"2012-06-28","2012-06-28","2012-07-10","2012-07-10",
2012,2012000076,2785,"2012-07-02","2012-07-02","2012-07-14","2012-07-14",
2012,2012000080,2813,"2012-06-29","2012-06-29","2012-07-13","2012-07-13",
2012,2012000081,2824,"2012-07-19","2012-07-19","2012-07-26","2012-07-26",
2009,2009000336,3210,"2009-07-11","2009-07-11","2009-07-25","2009-07-25",
2009,2009000414,194,"2009-07-03","2009-07-03","2009-07-17","2009-07-17",
2009,2009000335,3210,"2009-07-11","2009-07-11","2009-07-26","2009-07-26",
2009,2009000411,1239,"2009-07-14","2009-07-14","2009-08-01","2009-08-01","[changed pos from 921.5 to 922 gkk 1jul09]"
2009,2009000334,3210,"2009-07-10","2009-07-10","2009-07-24","2009-07-24",
2009,2009000351,9025,"2009-07-05","2009-07-05","2009-07-23","2009-07-23",
2009,2009000450,4890,"2009-07-22","2009-07-22","2009-08-08","2009-08-08","[first day estimated based on note on 7/24/09 gkk]"
2009,2009000337,3211,"2009-07-10","2009-07-10","2009-07-28","2009-07-28",
2009,2009000612,1187,"2009-07-03","2009-07-03","2009-07-12","2009-07-12",
2009,2009000608,297,"2009-07-07","2009-07-07","2009-07-22","2009-07-22",
2009,2009000606,297,"2009-07-08","2009-07-08","2009-07-23","2009-07-23",
