cgPlaId,cgHdId,startDtEarly,startDtLate,endDtEarly,endDtLate,phenYear,phenNote
635,2013001637,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
642,2013001638,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
644,2013001639,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
655,2013001056,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
656,2013001210,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
656,2013001211,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
664,2013001205,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
664,2013001206,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
669,2013000718,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
670,2013000920,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
670,2013000921,"2013-08-09 00:00:00","2013-08-09 00:00:00","2013-08-22 00:00:00","2013-08-22 00:00:00",2013,
676,2013001212,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
683,2013001332,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
683,2013001333,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
697,2013001048,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
698,2013001053,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
698,2013001054,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-17 00:00:00","2013-08-17 00:00:00",2013,
698,2013001055,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
713,2013001329,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
713,2013001330,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
713,2013001331,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-21 00:00:00","2013-07-21 00:00:00",2013,
720,2013001000,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
720,2013001001,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
731,2013001009,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
750,2013000912,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
780,2013001327,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
780,2013001328,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
798,2013000788,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
806,2013001049,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
806,2013001050,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
806,2013001051,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
806,2013001052,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
810,2013000916,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
810,2013000917,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
810,2013000918,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
810,2013000919,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
820,2013001276,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
820,2013001277,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,
822,2013000913,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
822,2013000914,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
844,2013000819,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
845,2013000789,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
848,2013001496,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
848,2013001497,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
858,2013001213,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
858,2013001214,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,1 imm 8/17/13
858,2013001215,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
858,2013001216,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
858,2013001217,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
858,2013001218,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
869,2013001531,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
869,2013001532,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
885,2013000963,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
885,2013000964,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
890,2013001376,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
890,2013001377,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
890,2013001378,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
891,2013001093,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
894,2013000852,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
894,2013000853,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
894,2013000854,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
897,2013000908,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
897,2013000909,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
897,2013000910,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
897,2013000911,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
900,2013001423,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
900,2013001424,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
902,2013000850,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
902,2013000851,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-24 00:00:00","2013-07-24 00:00:00",2013,
906,2013001422,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
913,2013001375,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
917,2013001207,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
917,2013001208,"2013-08-08 00:00:00","2013-08-08 00:00:00","2013-08-15 00:00:00","2013-08-15 00:00:00",2013,
917,2013001209,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
923,2013000956,"2013-07-11 00:00:00","2013-07-11 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
923,2013000957,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
923,2013000958,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
924,2013000966,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
933,2013001092,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
954,2013001322,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
954,2013001323,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
954,2013001324,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
954,2013001325,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
954,2013001326,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
959,2013001057,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
960,2013001154,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
960,2013001155,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-23 00:00:00","2013-07-23 00:00:00",2013,
962,2013001006,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,1 imm 8/17/13
962,2013001007,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
962,2013001008,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
966,2013001268,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-10 00:00:00","2013-08-10 00:00:00",2013,
972,2013001058,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
991,2013001157,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
991,2013001158,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,1 imm 8/17/13
991,2013001159,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
991,2013001160,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
991,2013001161,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1009,2013001270,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
1009,2013001271,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1009,2013001272,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
1009,2013001273,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1009,2013001274,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1009,2013001275,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1011,2013001320,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
1022,2013000647,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1026,2013001091,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1032,2013000922,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
1038,2013000494,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
1040,2013000915,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
1048,2013001421,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1052,2013001002,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
1052,2013001003,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
1061,2013000959,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,
1061,2013000960,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,
1061,2013000961,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
1061,2013000962,"2013-07-30 00:00:00","2013-07-30 00:00:00","2013-08-13 00:00:00","2013-08-13 00:00:00",2013,
1066,2013001402,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1066,2013001403,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
1071,2013001162,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
1085,2013001269,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
1095,2013001204,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
1096,2013001321,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
1103,2013001404,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,Bag was off 8/9/13
1124,2013001156,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
1131,2013000607,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
1150,2013001004,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
1150,2013001005,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-04 00:00:00","2013-08-04 00:00:00",2013,
1155,2013000965,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
1159,2013001044,"2013-07-10 00:00:00","2013-07-10 00:00:00","2013-07-22 00:00:00","2013-07-22 00:00:00",2013,
1159,2013001045,"2013-07-10 00:00:00","2013-07-10 00:00:00","2013-07-20 00:00:00","2013-07-20 00:00:00",2013,
1159,2013001046,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
1159,2013001047,"2013-07-14 00:00:00","2013-07-14 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
1167,2013000551,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-01 00:00:00","2013-08-01 00:00:00",2013,
1169,2013000493,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1187,2013000816,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1187,2013000817,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1187,2013000818,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
1190,2013000849,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
1195,2013000906,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1195,2013000907,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1218,2013001401,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
1223,2013001459,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
1223,2013001460,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
1225,2013001495,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1228,2013001530,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
1265,2013000544,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-08-02 00:00:00","2013-08-02 00:00:00",2013,
1265,2013000545,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
1268,2013000588,"2013-08-04 00:00:00","2013-08-04 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,coud start aug 2nd or 3rd as well
1284,2013000635,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
1291,2013000636,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1291,2013000637,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-18 00:00:00","2013-08-18 00:00:00",2013,
1291,2013000638,"2013-07-29 00:00:00","2013-07-29 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
1291,2013000639,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
1291,2013000640,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
1291,2013000641,"2013-08-01 00:00:00","2013-08-01 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1291,2013000642,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1311,2013000701,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1311,2013000702,"2013-07-21 00:00:00","2013-07-21 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1311,2013000703,"2013-07-13 00:00:00","2013-07-13 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
1322,2013000772,"2013-07-31 00:00:00","2013-07-31 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1322,2013000773,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,"Indented severely, looks impossible to keep flowering"
1322,2013000774,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-08 00:00:00","2013-08-08 00:00:00",2013,
1322,2013000775,"2013-07-22 00:00:00","2013-07-22 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,
1322,2013002427,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-07-29 00:00:00","2013-07-29 00:00:00",2013,"[End of flowering on 28July2013;""Head fell off"" noted on 30July2013;hd matched with nott hd in measure data]"
1402,2013001035,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1402,2013001036,"2013-07-28 00:00:00","2013-07-28 00:00:00","2013-08-11 00:00:00","2013-08-11 00:00:00",2013,
1487,2013001309,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1494,2013001362,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-31 00:00:00","2013-07-31 00:00:00",2013,Check endDt 1 imm 7/28/13
1494,2013001363,"2013-07-16 00:00:00","2013-07-16 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
1494,2013001364,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-07-27 00:00:00","2013-07-27 00:00:00",2013,
1494,2013001365,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-07-25 00:00:00","2013-07-25 00:00:00",2013,
1494,2013001366,"2013-08-10 00:00:00","2013-08-10 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,dud;Might not produce pollen
1494,2013001367,"2013-08-10 00:00:00","2013-08-10 00:00:00","2013-08-12 00:00:00","2013-08-12 00:00:00",2013,"looks like it started but flowers are empty, Might not produce pollen"
1522,2013001416,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-14 00:00:00","2013-08-14 00:00:00",2013,
1524,2013001417,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1539,2013001445,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,Check last day
1539,2013001446,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-26 00:00:00","2013-07-26 00:00:00",2013,
1550,2013001447,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-03 00:00:00","2013-08-03 00:00:00",2013,Ld est 805
1554,2013001488,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1568,2013001524,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
1638,2013001738,"2013-07-25 00:00:00","2013-07-25 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1645,2013001739,"2013-07-20 00:00:00","2013-07-20 00:00:00","2013-08-06 00:00:00","2013-08-06 00:00:00",2013,
1647,2013001740,"2013-07-17 00:00:00","2013-07-17 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
1650,2013001741,"2013-07-27 00:00:00","2013-07-27 00:00:00","2013-08-16 00:00:00","2013-08-16 00:00:00",2013,
1662,2013001742,"2013-07-19 00:00:00","2013-07-19 00:00:00","2013-07-30 00:00:00","2013-07-30 00:00:00",2013,
1669,2013001743,"2013-07-26 00:00:00","2013-07-26 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1669,2013001744,"2013-07-24 00:00:00","2013-07-24 00:00:00","2013-08-07 00:00:00","2013-08-07 00:00:00",2013,
1672,2013001745,"2013-07-23 00:00:00","2013-07-23 00:00:00","2013-08-09 00:00:00","2013-08-09 00:00:00",2013,
1673,2013001746,"2013-07-15 00:00:00","2013-07-15 00:00:00","2013-07-28 00:00:00","2013-07-28 00:00:00",2013,
1673,2013001747,"2013-07-18 00:00:00","2013-07-18 00:00:00","2013-08-05 00:00:00","2013-08-05 00:00:00",2013,
